_id,userId,skillMode,skills,rateYourself,driveLink
66154204f18a366646f04b8f,66154153f18a366646f01e92,collaborativeLearning,ADF,1,http://wade.biz/
66154204f18a366646f04b90,66154153f18a366646f01e92,youtube,AWS,3,http://young-walker.biz/
66154204f18a366646f04b91,66154153f18a366646f01e93,previouslyGained,AWS,5,http://lowery.com/
66154204f18a366646f04b92,66154153f18a366646f01e93,youtube,Project Mgmt,1,http://burnett-green.com/
66154204f18a366646f04b93,66154153f18a366646f01e93,youtube,Snowflake,3,https://guzman.net/
66154204f18a366646f04b94,66154153f18a366646f01e94,collaborativeLearning,Alteryx,1,https://lee-eaton.net/
66154204f18a366646f04b95,66154153f18a366646f01e94,previouslyGained,Alteryx,3,https://www.compton.com/
66154204f18a366646f04b96,66154153f18a366646f01e94,personalProjects,React,5,https://www.foster.com/
66154204f18a366646f04b97,66154153f18a366646f01e95,youtube,AWS Lambda,4,https://drake.com/
66154204f18a366646f04b98,66154153f18a366646f01e95,youtube,Power BI,5,http://nelson.info/
66154204f18a366646f04b99,66154153f18a366646f01e95,previouslyGained,Angular,5,https://manning-hill.com/
66154204f18a366646f04b9a,66154153f18a366646f01e96,youtube,AWS,3,https://www.velazquez-brown.biz/
66154204f18a366646f04b9b,66154153f18a366646f01e96,personalProjects,Snowflake,1,http://bryan-alvarado.info/
66154204f18a366646f04b9c,66154153f18a366646f01e96,youtube,Angular,1,https://smith.biz/
66154204f18a366646f04b9d,66154153f18a366646f01e97,collaborativeLearning,Angular,2,http://phillips.com/
66154204f18a366646f04b9e,66154153f18a366646f01e97,collaborativeLearning,Snowflake,5,https://cain.biz/
66154204f18a366646f04b9f,66154153f18a366646f01e97,previouslyGained,React,2,http://www.graves.com/
66154204f18a366646f04ba0,66154153f18a366646f01e98,youtube,AWS Lambda,5,http://www.morales-thornton.com/
66154204f18a366646f04ba1,66154153f18a366646f01e98,youtube,React,1,http://bell.com/
66154204f18a366646f04ba2,66154153f18a366646f01e98,previouslyGained,AWS,4,http://www.johnson.com/
66154204f18a366646f04ba3,66154153f18a366646f01e99,previouslyGained,Python,4,https://perry.biz/
66154204f18a366646f04ba4,66154153f18a366646f01e99,previouslyGained,AWS,5,http://garcia-wood.info/
66154204f18a366646f04ba5,66154153f18a366646f01e99,youtube,Presenting,4,https://pham.com/
66154204f18a366646f04ba6,66154153f18a366646f01e9a,personalProjects,Python,2,http://www.harris.net/
66154204f18a366646f04ba7,66154153f18a366646f01e9a,personalProjects,Python,1,https://jackson.org/
66154204f18a366646f04ba8,66154153f18a366646f01e9a,personalProjects,PHP,5,https://colon-smith.com/
66154204f18a366646f04ba9,66154153f18a366646f01e9b,personalProjects,Slides,5,https://fox.com/
66154204f18a366646f04baa,66154153f18a366646f01e9b,personalProjects,Project Mgmt,2,http://www.valenzuela.com/
66154204f18a366646f04bab,66154153f18a366646f01e9b,youtube,Project Mgmt,3,http://www.adams-brown.biz/
66154204f18a366646f04bac,66154153f18a366646f01e9c,previouslyGained,React Native,4,http://www.white.com/
66154204f18a366646f04bad,66154153f18a366646f01e9c,youtube,ADF,2,https://www.pruitt-mendez.com/
66154204f18a366646f04bae,66154153f18a366646f01e9c,youtube,Angular,4,https://www.smith.com/
66154204f18a366646f04baf,66154153f18a366646f01e9d,personalProjects,AWS Lambda,4,http://www.hull.com/
66154204f18a366646f04bb0,66154153f18a366646f01e9d,collaborativeLearning,AWS Lambda,1,http://www.ramirez-herrera.com/
66154204f18a366646f04bb1,66154153f18a366646f01e9d,youtube,Project Mgmt,4,https://bell.com/
66154204f18a366646f04bb2,66154153f18a366646f01e9e,personalProjects,Angular,4,https://www.watson.com/
66154204f18a366646f04bb3,66154153f18a366646f01e9e,youtube,Angular,1,https://phillips.com/
66154204f18a366646f04bb4,66154153f18a366646f01e9e,previouslyGained,Snowflake,4,http://sanchez.com/
66154204f18a366646f04bb5,66154153f18a366646f01e9f,collaborativeLearning,Project Mgmt,1,https://www.mcgrath.info/
66154204f18a366646f04bb6,66154153f18a366646f01e9f,youtube,Presenting,5,http://moore-campos.info/
66154204f18a366646f04bb7,66154153f18a366646f01e9f,personalProjects,Presenting,3,https://ford.com/
66154204f18a366646f04bb8,66154153f18a366646f01ea0,youtube,Slides,3,http://carlson-chan.net/
66154204f18a366646f04bb9,66154153f18a366646f01ea0,youtube,Presenting,3,https://carney.com/
66154204f18a366646f04bba,66154153f18a366646f01ea0,personalProjects,React,1,https://sutton-castro.com/
66154204f18a366646f04bbb,66154153f18a366646f01ea1,collaborativeLearning,AWS,2,http://www.torres-west.info/
66154204f18a366646f04bbc,66154153f18a366646f01ea1,youtube,React Native,4,https://wilkins-allen.com/
66154204f18a366646f04bbd,66154153f18a366646f01ea1,personalProjects,React,5,https://www.snyder.com/
66154204f18a366646f04bbe,66154153f18a366646f01ea2,collaborativeLearning,PHP,5,https://burgess-cabrera.com/
66154204f18a366646f04bbf,66154153f18a366646f01ea2,youtube,Presenting,2,http://www.thomas.com/
66154204f18a366646f04bc0,66154153f18a366646f01ea2,youtube,Python,2,https://nguyen.com/
66154205f18a366646f04bc1,66154153f18a366646f01ea3,personalProjects,ADF,2,https://wright-coleman.com/
66154205f18a366646f04bc2,66154153f18a366646f01ea3,previouslyGained,Project Mgmt,5,http://www.white.com/
66154205f18a366646f04bc3,66154153f18a366646f01ea3,collaborativeLearning,Presenting,3,http://martin.com/
66154205f18a366646f04bc4,66154153f18a366646f01ea4,youtube,React Native,2,https://www.burns.org/
66154205f18a366646f04bc5,66154153f18a366646f01ea4,previouslyGained,React Native,3,https://www.davies.com/
66154205f18a366646f04bc6,66154153f18a366646f01ea4,youtube,Presenting,5,http://www.powell.com/
66154205f18a366646f04bc7,66154153f18a366646f01ea5,previouslyGained,Alteryx,1,http://le-hill.info/
66154205f18a366646f04bc8,66154153f18a366646f01ea5,collaborativeLearning,PHP,3,http://roach.net/
66154205f18a366646f04bc9,66154153f18a366646f01ea5,previouslyGained,Angular,4,http://www.bailey.com/
66154205f18a366646f04bca,66154153f18a366646f01ea6,previouslyGained,ADF,5,http://barber-gallagher.info/
66154205f18a366646f04bcb,66154153f18a366646f01ea6,collaborativeLearning,PHP,2,http://mckinney.com/
66154205f18a366646f04bcc,66154153f18a366646f01ea6,previouslyGained,Alteryx,2,https://www.owens.com/
66154205f18a366646f04bcd,66154154f18a366646f01ea7,personalProjects,Snowflake,3,http://www.watts.com/
66154205f18a366646f04bce,66154154f18a366646f01ea7,collaborativeLearning,React Native,3,https://jordan.info/
66154205f18a366646f04bcf,66154154f18a366646f01ea7,personalProjects,AWS Lambda,5,https://morris-morales.net/
66154205f18a366646f04bd0,66154154f18a366646f01ea8,collaborativeLearning,Python,4,http://www.gardner-long.com/
66154205f18a366646f04bd1,66154154f18a366646f01ea8,personalProjects,React Native,1,https://www.christian-hubbard.info/
66154205f18a366646f04bd2,66154154f18a366646f01ea8,collaborativeLearning,React,5,https://summers.com/
66154205f18a366646f04bd3,66154154f18a366646f01ea9,previouslyGained,AWS Lambda,1,http://www.washington-park.com/
66154205f18a366646f04bd4,66154154f18a366646f01ea9,previouslyGained,Presenting,2,http://www.wright.com/
66154205f18a366646f04bd5,66154154f18a366646f01ea9,previouslyGained,AWS Lambda,2,http://www.wilkinson-fitzgerald.com/
66154205f18a366646f04bd6,66154154f18a366646f01eaa,personalProjects,Python,2,http://horn.com/
66154205f18a366646f04bd7,66154154f18a366646f01eaa,youtube,AWS Lambda,4,http://serrano.net/
66154205f18a366646f04bd8,66154154f18a366646f01eaa,collaborativeLearning,React Native,5,http://perkins.com/
66154205f18a366646f04bd9,66154154f18a366646f01eab,youtube,React,2,https://www.moore-mcknight.com/
66154205f18a366646f04bda,66154154f18a366646f01eab,collaborativeLearning,Project Mgmt,5,http://lopez.net/
66154205f18a366646f04bdb,66154154f18a366646f01eab,previouslyGained,Project Mgmt,5,https://www.wu.com/
66154205f18a366646f04bdc,66154154f18a366646f01eac,youtube,Angular,2,https://www.frye.com/
66154205f18a366646f04bdd,66154154f18a366646f01eac,youtube,Project Mgmt,5,http://www.willis-mata.org/
66154205f18a366646f04bde,66154154f18a366646f01eac,youtube,Alteryx,5,https://parker.info/
66154205f18a366646f04bdf,66154154f18a366646f01ead,previouslyGained,Power BI,3,http://www.roberts-patel.biz/
66154205f18a366646f04be0,66154154f18a366646f01ead,youtube,React,2,https://www.campbell.com/
66154205f18a366646f04be1,66154154f18a366646f01ead,collaborativeLearning,React Native,1,https://johnson.net/
66154205f18a366646f04be2,66154154f18a366646f01eae,youtube,Python,2,http://www.hernandez.com/
66154205f18a366646f04be3,66154154f18a366646f01eae,collaborativeLearning,Power BI,3,http://www.cohen.info/
66154205f18a366646f04be4,66154154f18a366646f01eae,collaborativeLearning,PHP,5,https://gonzalez.com/
66154205f18a366646f04be5,66154154f18a366646f01eaf,collaborativeLearning,Alteryx,4,https://www.walker.com/
66154205f18a366646f04be6,66154154f18a366646f01eaf,collaborativeLearning,React Native,1,http://www.ross-mcclure.info/
66154205f18a366646f04be7,66154154f18a366646f01eaf,collaborativeLearning,Slides,1,https://www.jackson-king.org/
66154205f18a366646f04be8,66154154f18a366646f01eb0,youtube,ADF,5,https://www.james-romero.com/
66154205f18a366646f04be9,66154154f18a366646f01eb0,youtube,AWS,1,http://www.phillips-espinoza.biz/
66154205f18a366646f04bea,66154154f18a366646f01eb0,youtube,React Native,3,https://www.frazier-gregory.net/
66154205f18a366646f04beb,66154154f18a366646f01eb1,youtube,Python,5,http://thompson.com/
66154205f18a366646f04bec,66154154f18a366646f01eb1,youtube,Python,2,http://www.roberts-jacobs.biz/
66154205f18a366646f04bed,66154154f18a366646f01eb1,youtube,ADF,3,https://www.thompson.com/
66154205f18a366646f04bee,66154154f18a366646f01eb2,previouslyGained,Python,3,http://smith.com/
66154205f18a366646f04bef,66154154f18a366646f01eb2,personalProjects,Project Mgmt,5,https://rios-byrd.com/
66154205f18a366646f04bf0,66154154f18a366646f01eb2,personalProjects,Slides,3,http://hanson-norman.org/
66154205f18a366646f04bf1,66154154f18a366646f01eb3,personalProjects,Power BI,1,https://adams-hurst.net/
66154205f18a366646f04bf2,66154154f18a366646f01eb3,personalProjects,AWS,2,https://wilcox-ochoa.com/
66154205f18a366646f04bf3,66154154f18a366646f01eb3,personalProjects,AWS,4,https://www.perry.com/
66154205f18a366646f04bf4,66154154f18a366646f01eb4,collaborativeLearning,PHP,3,http://www.craig.net/
66154205f18a366646f04bf5,66154154f18a366646f01eb4,previouslyGained,Slides,1,http://hoffman-jones.net/
66154205f18a366646f04bf6,66154154f18a366646f01eb4,previouslyGained,AWS Lambda,4,http://forbes.net/
66154205f18a366646f04bf7,66154154f18a366646f01eb5,youtube,Slides,1,http://www.hughes-carlson.com/
66154205f18a366646f04bf8,66154154f18a366646f01eb5,collaborativeLearning,Presenting,4,https://www.williamson.biz/
66154205f18a366646f04bf9,66154154f18a366646f01eb5,youtube,Python,4,http://www.gutierrez.com/
66154205f18a366646f04bfa,66154154f18a366646f01eb6,youtube,AWS Lambda,5,http://www.edwards-doyle.com/
66154205f18a366646f04bfb,66154154f18a366646f01eb6,youtube,Presenting,4,http://brown.com/
66154205f18a366646f04bfc,66154154f18a366646f01eb6,collaborativeLearning,React,4,http://www.dickerson-evans.info/
66154205f18a366646f04bfd,66154154f18a366646f01eb7,personalProjects,React Native,5,http://parker-beck.com/
66154205f18a366646f04bfe,66154154f18a366646f01eb7,youtube,ADF,3,https://www.taylor.com/
66154205f18a366646f04bff,66154154f18a366646f01eb7,previouslyGained,Project Mgmt,3,http://www.zamora-mcbride.com/
66154205f18a366646f04c00,66154154f18a366646f01eb8,personalProjects,Project Mgmt,2,http://www.saunders.com/
66154205f18a366646f04c01,66154154f18a366646f01eb8,personalProjects,React Native,4,http://woods.com/
66154205f18a366646f04c02,66154154f18a366646f01eb8,collaborativeLearning,Snowflake,5,http://thompson.com/
66154205f18a366646f04c03,66154154f18a366646f01eb9,youtube,ADF,4,http://fleming.org/
66154205f18a366646f04c04,66154154f18a366646f01eb9,previouslyGained,AWS,5,https://www.owens-vance.biz/
66154205f18a366646f04c05,66154154f18a366646f01eb9,collaborativeLearning,React Native,4,http://www.sanchez.org/
66154205f18a366646f04c06,66154154f18a366646f01eba,previouslyGained,ADF,2,http://smith.com/
66154205f18a366646f04c07,66154154f18a366646f01eba,previouslyGained,Power BI,1,http://davis.com/
66154205f18a366646f04c08,66154154f18a366646f01eba,collaborativeLearning,Project Mgmt,1,http://casey.net/
66154205f18a366646f04c09,66154154f18a366646f01ebb,previouslyGained,Presenting,4,http://wright.com/
66154205f18a366646f04c0a,66154154f18a366646f01ebb,youtube,Alteryx,4,https://palmer-garcia.com/
66154205f18a366646f04c0b,66154154f18a366646f01ebb,personalProjects,AWS Lambda,3,http://vega-lee.com/
66154206f18a366646f04c0c,66154154f18a366646f01ebc,previouslyGained,Power BI,4,https://www.spencer.info/
66154206f18a366646f04c0d,66154154f18a366646f01ebc,youtube,Python,5,http://www.kim.com/
66154206f18a366646f04c0e,66154154f18a366646f01ebc,youtube,React,2,https://sanders-montoya.biz/
66154206f18a366646f04c0f,66154154f18a366646f01ebd,personalProjects,Python,1,https://berg.com/
66154206f18a366646f04c10,66154154f18a366646f01ebd,previouslyGained,Presenting,3,http://www.schroeder-morris.biz/
66154206f18a366646f04c11,66154154f18a366646f01ebd,collaborativeLearning,AWS,5,http://www.washington.org/
66154206f18a366646f04c12,66154154f18a366646f01ebe,collaborativeLearning,Project Mgmt,1,http://walker-arias.com/
66154206f18a366646f04c13,66154154f18a366646f01ebe,personalProjects,Alteryx,1,https://www.carpenter-simmons.org/
66154206f18a366646f04c14,66154154f18a366646f01ebe,personalProjects,React Native,5,https://www.baker.com/
66154206f18a366646f04c15,66154154f18a366646f01ebf,previouslyGained,Slides,5,http://www.bishop.net/
66154206f18a366646f04c16,66154154f18a366646f01ebf,personalProjects,Angular,3,http://shaw.com/
66154206f18a366646f04c17,66154154f18a366646f01ebf,collaborativeLearning,Alteryx,4,https://www.tucker-hall.com/
66154206f18a366646f04c18,66154154f18a366646f01ec0,personalProjects,Snowflake,1,http://www.foley.com/
66154206f18a366646f04c19,66154154f18a366646f01ec0,collaborativeLearning,Power BI,1,http://www.underwood-salas.com/
66154206f18a366646f04c1a,66154154f18a366646f01ec0,youtube,Project Mgmt,2,https://www.andrews.com/
66154206f18a366646f04c1b,66154154f18a366646f01ec1,collaborativeLearning,Slides,5,https://gonzalez.info/
66154206f18a366646f04c1c,66154154f18a366646f01ec1,personalProjects,Alteryx,2,http://www.hernandez-rivera.com/
66154206f18a366646f04c1d,66154154f18a366646f01ec1,youtube,ADF,4,https://www.cooper-drake.com/
66154206f18a366646f04c1e,66154154f18a366646f01ec2,previouslyGained,Power BI,4,https://www.thompson.com/
66154206f18a366646f04c1f,66154154f18a366646f01ec2,youtube,AWS Lambda,4,https://davis-osborn.org/
66154206f18a366646f04c20,66154154f18a366646f01ec2,personalProjects,React,4,http://schneider.com/
66154206f18a366646f04c21,66154154f18a366646f01ec3,personalProjects,PHP,3,https://www.palmer.biz/
66154206f18a366646f04c22,66154154f18a366646f01ec3,collaborativeLearning,Power BI,2,http://montes.biz/
66154206f18a366646f04c23,66154154f18a366646f01ec3,collaborativeLearning,Power BI,4,https://hale.com/
66154206f18a366646f04c24,66154154f18a366646f01ec4,personalProjects,Alteryx,4,https://www.miller.com/
66154206f18a366646f04c25,66154154f18a366646f01ec4,collaborativeLearning,React Native,5,https://smith.com/
66154206f18a366646f04c26,66154154f18a366646f01ec4,youtube,Presenting,3,https://washington-hunter.com/
66154206f18a366646f04c27,66154154f18a366646f01ec5,previouslyGained,Presenting,1,https://www.hall-ellis.org/
66154206f18a366646f04c28,66154154f18a366646f01ec5,youtube,Power BI,1,http://www.barber.com/
66154206f18a366646f04c29,66154154f18a366646f01ec5,previouslyGained,Slides,1,http://www.briggs.com/
66154206f18a366646f04c2a,66154154f18a366646f01ec6,previouslyGained,Angular,2,https://www.ward.com/
66154206f18a366646f04c2b,66154154f18a366646f01ec6,previouslyGained,ADF,1,http://nelson-cooper.com/
66154206f18a366646f04c2c,66154154f18a366646f01ec6,youtube,ADF,4,https://www.boyd.com/
66154206f18a366646f04c2d,66154154f18a366646f01ec7,previouslyGained,Project Mgmt,3,https://www.torres.com/
66154206f18a366646f04c2e,66154154f18a366646f01ec7,youtube,Alteryx,4,https://www.andersen.com/
66154206f18a366646f04c2f,66154154f18a366646f01ec7,personalProjects,Angular,1,https://www.campbell-marquez.biz/
66154206f18a366646f04c30,66154154f18a366646f01ec8,youtube,ADF,1,https://www.snyder-tucker.net/
66154206f18a366646f04c31,66154154f18a366646f01ec8,youtube,React,5,http://craig.com/
66154206f18a366646f04c32,66154154f18a366646f01ec8,youtube,Python,1,http://williams-garza.com/
66154206f18a366646f04c33,66154154f18a366646f01ec9,personalProjects,Power BI,2,https://townsend-long.info/
66154206f18a366646f04c34,66154154f18a366646f01ec9,previouslyGained,React Native,1,https://www.wells-singleton.org/
66154206f18a366646f04c35,66154154f18a366646f01ec9,personalProjects,AWS Lambda,4,http://hardin-haynes.org/
66154206f18a366646f04c36,66154154f18a366646f01eca,collaborativeLearning,Power BI,2,http://anderson.com/
66154206f18a366646f04c37,66154154f18a366646f01eca,previouslyGained,Project Mgmt,1,https://randolph.org/
66154206f18a366646f04c38,66154154f18a366646f01eca,youtube,Alteryx,1,http://cole.org/
66154206f18a366646f04c39,66154154f18a366646f01ecb,collaborativeLearning,Presenting,1,http://odonnell.com/
66154206f18a366646f04c3a,66154154f18a366646f01ecb,personalProjects,React Native,1,https://stanton.com/
66154206f18a366646f04c3b,66154154f18a366646f01ecb,youtube,Power BI,2,http://www.wright-williams.com/
66154206f18a366646f04c3c,66154155f18a366646f01ecc,collaborativeLearning,React,5,https://lawrence.com/
66154206f18a366646f04c3d,66154155f18a366646f01ecc,youtube,Python,2,https://www.cross.org/
66154206f18a366646f04c3e,66154155f18a366646f01ecc,collaborativeLearning,Slides,1,http://pierce-curtis.org/
66154206f18a366646f04c3f,66154155f18a366646f01ecd,personalProjects,Presenting,3,https://newton.net/
66154206f18a366646f04c40,66154155f18a366646f01ecd,previouslyGained,React Native,2,http://www.wilson.com/
66154206f18a366646f04c41,66154155f18a366646f01ecd,youtube,AWS Lambda,1,https://johnson.com/
66154206f18a366646f04c42,66154155f18a366646f01ece,collaborativeLearning,Alteryx,4,https://hardy-hunter.com/
66154206f18a366646f04c43,66154155f18a366646f01ece,personalProjects,Slides,5,https://franklin.com/
66154206f18a366646f04c44,66154155f18a366646f01ece,previouslyGained,Power BI,5,http://www.richardson.com/
66154206f18a366646f04c45,66154155f18a366646f01ecf,youtube,Alteryx,1,http://jackson.biz/
66154206f18a366646f04c46,66154155f18a366646f01ecf,personalProjects,Power BI,5,https://dyer.info/
66154206f18a366646f04c47,66154155f18a366646f01ecf,previouslyGained,Python,2,http://www.blackburn.com/
66154206f18a366646f04c48,66154155f18a366646f01ed0,personalProjects,Snowflake,5,https://patel.com/
66154206f18a366646f04c49,66154155f18a366646f01ed0,collaborativeLearning,React,3,http://www.richardson.com/
66154206f18a366646f04c4a,66154155f18a366646f01ed0,personalProjects,React Native,4,http://www.wilson.com/
66154206f18a366646f04c4b,66154155f18a366646f01ed1,previouslyGained,Angular,2,http://www.watts.org/
66154206f18a366646f04c4c,66154155f18a366646f01ed1,collaborativeLearning,Snowflake,5,https://butler.net/
66154206f18a366646f04c4d,66154155f18a366646f01ed1,youtube,AWS,5,https://www.kim.com/
66154206f18a366646f04c4e,66154155f18a366646f01ed2,youtube,ADF,4,https://fisher.org/
66154206f18a366646f04c4f,66154155f18a366646f01ed2,previouslyGained,Power BI,3,https://www.robinson.com/
66154206f18a366646f04c50,66154155f18a366646f01ed2,personalProjects,Slides,1,http://www.craig.com/
66154206f18a366646f04c51,66154155f18a366646f01ed3,personalProjects,React,4,https://peterson-price.com/
66154206f18a366646f04c52,66154155f18a366646f01ed3,previouslyGained,React,5,http://www.villegas.biz/
66154206f18a366646f04c53,66154155f18a366646f01ed3,youtube,React,1,https://burke.com/
66154206f18a366646f04c54,66154155f18a366646f01ed4,collaborativeLearning,Python,1,http://www.pennington.biz/
66154206f18a366646f04c55,66154155f18a366646f01ed4,youtube,React,5,http://www.davis.net/
66154206f18a366646f04c56,66154155f18a366646f01ed4,collaborativeLearning,Presenting,5,https://harrison.org/
66154206f18a366646f04c57,66154155f18a366646f01ed5,personalProjects,PHP,5,http://hall-pittman.org/
66154206f18a366646f04c58,66154155f18a366646f01ed5,youtube,Angular,4,http://www.abbott.com/
66154206f18a366646f04c59,66154155f18a366646f01ed5,previouslyGained,PHP,4,https://berg.biz/
66154207f18a366646f04c5a,66154155f18a366646f01ed6,personalProjects,AWS Lambda,2,https://nunez-christensen.org/
66154207f18a366646f04c5b,66154155f18a366646f01ed6,youtube,Snowflake,4,https://hancock.com/
66154207f18a366646f04c5c,66154155f18a366646f01ed6,previouslyGained,PHP,1,http://perez.com/
66154207f18a366646f04c5d,66154155f18a366646f01ed7,collaborativeLearning,Angular,5,http://www.weeks-gilmore.info/
66154207f18a366646f04c5e,66154155f18a366646f01ed7,youtube,ADF,2,http://www.reynolds.com/
66154207f18a366646f04c5f,66154155f18a366646f01ed7,youtube,Angular,2,http://www.holloway-perry.biz/
66154207f18a366646f04c60,66154155f18a366646f01ed8,previouslyGained,PHP,2,https://www.fowler.com/
66154207f18a366646f04c61,66154155f18a366646f01ed8,personalProjects,Slides,3,https://www.collins.com/
66154207f18a366646f04c62,66154155f18a366646f01ed8,personalProjects,Python,5,http://bridges.com/
66154207f18a366646f04c63,66154155f18a366646f01ed9,previouslyGained,React Native,4,https://perkins.com/
66154207f18a366646f04c64,66154155f18a366646f01ed9,personalProjects,AWS Lambda,4,http://www.lopez.net/
66154207f18a366646f04c65,66154155f18a366646f01ed9,previouslyGained,Presenting,3,https://www.grant.org/
66154207f18a366646f04c66,66154155f18a366646f01eda,personalProjects,Python,2,http://www.green-wilkins.com/
66154207f18a366646f04c67,66154155f18a366646f01eda,previouslyGained,Power BI,2,http://www.gamble.com/
66154207f18a366646f04c68,66154155f18a366646f01eda,personalProjects,React Native,3,http://www.carrillo-garcia.com/
66154207f18a366646f04c69,66154155f18a366646f01edb,collaborativeLearning,Python,2,https://berger.com/
66154207f18a366646f04c6a,66154155f18a366646f01edb,youtube,AWS,4,http://www.delacruz.com/
66154207f18a366646f04c6b,66154155f18a366646f01edb,collaborativeLearning,ADF,5,http://berry.info/
66154207f18a366646f04c6c,66154155f18a366646f01edc,personalProjects,Angular,4,http://thompson.org/
66154207f18a366646f04c6d,66154155f18a366646f01edc,collaborativeLearning,PHP,5,http://www.hanson.com/
66154207f18a366646f04c6e,66154155f18a366646f01edc,youtube,Slides,1,http://shepard-bishop.net/
66154207f18a366646f04c6f,66154155f18a366646f01edd,personalProjects,Power BI,5,http://smith.com/
66154207f18a366646f04c70,66154155f18a366646f01edd,youtube,AWS Lambda,3,http://watson.com/
66154207f18a366646f04c71,66154155f18a366646f01edd,youtube,Power BI,1,http://walter-king.org/
66154207f18a366646f04c72,66154155f18a366646f01ede,previouslyGained,Power BI,3,https://www.robles.biz/
66154207f18a366646f04c73,66154155f18a366646f01ede,collaborativeLearning,Alteryx,3,https://bowman.info/
66154207f18a366646f04c74,66154155f18a366646f01ede,personalProjects,Power BI,5,http://www.morales.net/
66154207f18a366646f04c75,66154155f18a366646f01edf,youtube,Alteryx,1,https://www.carter-scott.com/
66154207f18a366646f04c76,66154155f18a366646f01edf,youtube,Snowflake,5,http://www.richardson-davis.com/
66154207f18a366646f04c77,66154155f18a366646f01edf,personalProjects,Project Mgmt,5,https://becker-maynard.com/
66154207f18a366646f04c78,66154155f18a366646f01ee0,previouslyGained,React Native,4,https://www.richardson.net/
66154207f18a366646f04c79,66154155f18a366646f01ee0,personalProjects,Slides,2,http://www.johnson.com/
66154207f18a366646f04c7a,66154155f18a366646f01ee0,previouslyGained,Python,4,http://martinez-sutton.net/
66154207f18a366646f04c7b,66154155f18a366646f01ee1,collaborativeLearning,Project Mgmt,3,https://www.king-herman.com/
66154207f18a366646f04c7c,66154155f18a366646f01ee1,collaborativeLearning,Presenting,4,http://www.fisher-bennett.com/
66154207f18a366646f04c7d,66154155f18a366646f01ee1,collaborativeLearning,PHP,5,https://www.knight.com/
66154207f18a366646f04c7e,66154155f18a366646f01ee2,previouslyGained,PHP,2,http://www.massey.org/
66154207f18a366646f04c7f,66154155f18a366646f01ee2,previouslyGained,React Native,5,https://williams-martin.com/
66154207f18a366646f04c80,66154155f18a366646f01ee2,personalProjects,PHP,4,http://www.miller.org/
66154207f18a366646f04c81,66154155f18a366646f01ee3,collaborativeLearning,Power BI,3,http://barr.com/
66154207f18a366646f04c82,66154155f18a366646f01ee3,youtube,Angular,3,https://martinez.com/
66154207f18a366646f04c83,66154155f18a366646f01ee3,youtube,Alteryx,3,http://miller.com/
66154207f18a366646f04c84,66154155f18a366646f01ee4,personalProjects,React Native,2,http://www.klein.com/
66154207f18a366646f04c85,66154155f18a366646f01ee4,collaborativeLearning,React Native,1,https://rocha-estes.biz/
66154207f18a366646f04c86,66154155f18a366646f01ee4,previouslyGained,PHP,2,http://copeland.com/
66154207f18a366646f04c87,66154155f18a366646f01ee5,previouslyGained,React,5,http://www.rodgers-mack.com/
66154207f18a366646f04c88,66154155f18a366646f01ee5,personalProjects,React,2,https://harrington-rogers.com/
66154207f18a366646f04c89,66154155f18a366646f01ee5,youtube,ADF,1,https://www.king.com/
66154207f18a366646f04c8a,66154155f18a366646f01ee6,previouslyGained,AWS,5,https://www.galloway-davenport.com/
66154207f18a366646f04c8b,66154155f18a366646f01ee6,personalProjects,Snowflake,4,http://www.ward-avila.com/
66154207f18a366646f04c8c,66154155f18a366646f01ee6,youtube,ADF,2,http://www.mahoney-scott.org/
66154207f18a366646f04c8d,66154155f18a366646f01ee7,collaborativeLearning,Python,3,https://www.kelly-perez.com/
66154207f18a366646f04c8e,66154155f18a366646f01ee7,youtube,Slides,5,http://harris.com/
66154207f18a366646f04c8f,66154155f18a366646f01ee7,previouslyGained,Project Mgmt,3,https://www.strickland-russell.org/
66154207f18a366646f04c90,66154155f18a366646f01ee8,personalProjects,Python,5,http://www.robles.com/
66154207f18a366646f04c91,66154155f18a366646f01ee8,collaborativeLearning,Presenting,3,http://gibson.info/
66154207f18a366646f04c92,66154155f18a366646f01ee8,personalProjects,Python,2,http://www.myers-davis.com/
66154207f18a366646f04c93,66154155f18a366646f01ee9,previouslyGained,Angular,5,https://hicks-johnson.info/
66154207f18a366646f04c94,66154155f18a366646f01ee9,youtube,PHP,1,https://parker.info/
66154207f18a366646f04c95,66154155f18a366646f01ee9,collaborativeLearning,PHP,5,http://roberts.com/
66154207f18a366646f04c96,66154155f18a366646f01eea,previouslyGained,Snowflake,4,https://www.mahoney-smith.com/
66154207f18a366646f04c97,66154155f18a366646f01eea,previouslyGained,Snowflake,2,http://www.williams-reid.com/
66154207f18a366646f04c98,66154155f18a366646f01eea,personalProjects,Power BI,2,http://www.smith-gibson.com/
66154207f18a366646f04c99,66154155f18a366646f01eeb,youtube,Python,4,http://smith.net/
66154207f18a366646f04c9a,66154155f18a366646f01eeb,previouslyGained,Angular,1,http://zuniga.net/
66154207f18a366646f04c9b,66154155f18a366646f01eeb,collaborativeLearning,Slides,3,http://www.gibson.com/
66154207f18a366646f04c9c,66154155f18a366646f01eec,previouslyGained,Snowflake,5,http://hernandez.com/
66154207f18a366646f04c9d,66154155f18a366646f01eec,personalProjects,Alteryx,4,http://www.montgomery-ramos.org/
66154207f18a366646f04c9e,66154155f18a366646f01eec,previouslyGained,Project Mgmt,5,https://rubio.com/
